Driver,Stint,Compound,StintLength,Team,StartingPosition,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,mean_brake_time,std_brake_time,AvgSpeed,StdSpeed,AvgSpeedDelta,StdSpeedDelta,AvgGearChanges,Year,Circuit
LAW,3.0,SOFT,25,Racing Bulls,17.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,23.884639999999994,2.358848378001436,191.50502364751438,15.641731824693016,257.89571430399997,15.796686273056284,46.68,2025,Bahrain Grand Prix
LEC,1.0,MEDIUM,17,Ferrari,2.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,21.00664705882353,1.3091537428779518,194.56368750518595,4.027546102959764,245.52941176470588,12.921107433228704,44.23529411764706,2025,Bahrain Grand Prix
LEC,2.0,MEDIUM,15,Ferrari,2.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,21.756000000000004,2.336936284967992,194.15810341098054,10.405556510120515,249.06666666666666,19.323445747473603,44.333333333333336,2025,Bahrain Grand Prix
LEC,3.0,HARD,25,Ferrari,2.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,21.803120000000003,5.266298953306772,191.41499740270538,22.408348729261437,244.922000128,8.525140100242835,46.72,2025,Bahrain Grand Prix
NOR,1.0,SOFT,10,McLaren,6.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,22.5745,1.110348886611771,194.28378819659397,3.298824310137056,262.4,12.009995836801943,52.7,2025,Bahrain Grand Prix
NOR,2.0,MEDIUM,22,McLaren,6.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,22.71081818181818,4.196064028417408,195.3905173295744,10.852728044481752,251.0909090909091,12.486025246101377,49.86363636363637,2025,Bahrain Grand Prix
NOR,3.0,MEDIUM,25,McLaren,6.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,21.74688,2.729695738649273,191.40786673808608,22.220085296033194,260.33216669866664,14.578295443965366,51.32,2025,Bahrain Grand Prix
OCO,1.0,SOFT,8,Haas F1 Team,14.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,28.748624999999997,2.6491705747978926,191.80465612608185,6.385102899464308,269.375,9.642840608451433,50.875,2025,Bahrain Grand Prix
OCO,2.0,MEDIUM,19,Haas F1 Team,14.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,25.811578947368417,1.3164088436983825,194.0342124532083,7.043419884209757,250.6315789473684,11.49924723538934,45.89473684210526,2025,Bahrain Grand Prix
OCO,3.0,HARD,30,Haas F1 Team,14.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,25.84230000000001,2.4007227682512617,189.74889045245067,16.995726975046935,248.25597223111112,10.930925458985621,45.9,2025,Bahrain Grand Prix
