Driver,Stint,Compound,StintLength,Team,StartingPosition,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,mean_brake_time,std_brake_time,AvgSpeed,StdSpeed,AvgSpeedDelta,StdSpeedDelta,AvgGearChanges,Year,Circuit
GAS,2.0,MEDIUM,24,Alpine,7.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,13.380541666666668,2.285476354051942,204.0382878165411,9.101075189450402,214.29166666666666,16.84359217097773,29.416666666666668,2024,Spanish Grand Prix
GAS,3.0,HARD,28,Alpine,7.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,12.575678571428572,1.3622261468842465,208.4083827505752,7.333570005517521,212.84464274285713,16.06420846842256,30.964285714285715,2024,Spanish Grand Prix
HAM,1.0,SOFT,16,Mercedes,3.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,16.551125,0.7465305481860743,203.80167769628898,4.07339273068081,231.625,19.173142022109992,34.6875,2024,Spanish Grand Prix
HAM,2.0,MEDIUM,27,Mercedes,3.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,15.35548148148148,1.4888058941305293,206.54570405015878,8.18335608417458,222.90740740740742,16.202444395509424,33.25925925925926,2024,Spanish Grand Prix
HAM,3.0,SOFT,23,Mercedes,3.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,14.800913043478259,1.2391748626665449,209.93333581829634,7.868979174349158,224.22565220173914,18.86213719465735,33.391304347826086,2024,Spanish Grand Prix
HUL,1.0,SOFT,12,Haas F1 Team,13.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,16.523833333333332,1.6966873034108425,201.48685118605206,6.403075622258247,227.0,23.53366383148475,35.166666666666664,2024,Spanish Grand Prix
HUL,2.0,MEDIUM,26,Haas F1 Team,13.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,15.565192307692307,1.7318994689964133,203.90551599989547,7.9344182930754235,224.69230769230768,14.36279711018722,33.84615384615385,2024,Spanish Grand Prix
HUL,3.0,HARD,28,Haas F1 Team,13.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,14.520392857142857,1.5134980376429232,208.22009701917432,7.978844084311795,224.03571428571428,14.612817619320039,34.785714285714285,2024,Spanish Grand Prix
LEC,1.0,SOFT,24,Ferrari,5.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,17.054791666666667,1.1728051834230135,203.90909608006288,3.259869924433264,231.08333333333334,16.871861848125185,35.833333333333336,2024,Spanish Grand Prix
LEC,2.0,MEDIUM,23,Ferrari,5.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,15.111173913043476,1.5925093857391541,207.19261874047675,8.26754599030621,220.30434782608697,15.820830469623969,35.65217391304348,2024,Spanish Grand Prix
LEC,3.0,SOFT,19,Ferrari,5.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,13.963052631578947,1.62582129767289,210.56262830225623,9.366803663166964,221.42105263157896,19.607506053264622,35.21052631578947,2024,Spanish Grand Prix
MAG,1.0,SOFT,10,Haas F1 Team,16.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,17.484199999999994,1.7093840294094238,198.0966560739753,6.462685225257413,249.2,24.404098016521733,33.6,2024,Spanish Grand Prix
MAG,2.0,MEDIUM,19,Haas F1 Team,16.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,15.559842105263158,2.3932207821075253,201.25992587870255,8.648546212592484,220.73684210526315,19.769306633378495,31.31578947368421,2024,Spanish Grand Prix
MAG,3.0,HARD,36,Haas F1 Team,16.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,15.768083333333331,2.486040407902137,203.93273723483438,8.525492428144235,222.58333333333334,13.208530492745124,31.97222222222222,2024,Spanish Grand Prix
NOR,1.0,SOFT,23,McLaren,1.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,15.108521739130431,1.214724619698359,205.0030189195618,3.7211248946598925,222.95652173913044,16.778553238323813,33.47826086956522,2024,Spanish Grand Prix
NOR,2.0,MEDIUM,24,McLaren,1.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,15.198625,1.1378303114736985,207.35275575281744,8.190978817304458,227.54166666666666,17.262626216450638,33.416666666666664,2024,Spanish Grand Prix
NOR,3.0,SOFT,19,McLaren,1.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,14.364105263157896,1.122375108266621,211.72134150613473,9.72782637943857,221.04269009590644,18.19674965210234,32.0,2024,Spanish Grand Prix
OCO,1.0,SOFT,13,Alpine,8.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,17.55923076923077,1.7347225516954998,201.6940171667606,5.760634135588572,222.46153846153845,21.6461593133228,37.15384615384615,2024,Spanish Grand Prix
OCO,2.0,MEDIUM,24,Alpine,8.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,16.574916666666667,1.715558459041512,203.742014111216,7.445075061291401,219.08333333333334,16.306738552580715,32.75,2024,Spanish Grand Prix
OCO,3.0,HARD,29,Alpine,8.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,14.920896551724137,2.0055476222619406,208.04082988888229,7.167470901586847,213.72413793103448,15.449353410695261,32.48275862068966,2024,Spanish Grand Prix
PER,1.0,SOFT,13,Red Bull Racing,11.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,17.45953846153846,3.175091049339787,201.0848885778924,5.390785844367187,225.46153846153845,20.109758001127343,30.76923076923077,2024,Spanish Grand Prix
PER,2.0,SOFT,18,Red Bull Racing,11.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,15.921833333333337,1.8102374076960797,203.01715179119884,8.689723497894738,221.88888888888889,16.79910344462495,31.72222222222222,2024,Spanish Grand Prix
PER,3.0,MEDIUM,18,Red Bull Racing,11.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,14.677333333333333,1.6060959913197381,207.1759933425208,8.32803085162731,222.16666666666666,19.241881404893856,32.388888888888886,2024,Spanish Grand Prix
PER,4.0,SOFT,17,Red Bull Racing,11.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,14.224529411764706,1.4225252243249782,208.88819349537812,9.135500093020445,220.2941176470588,21.350753412474155,32.8235294117647,2024,Spanish Grand Prix
PIA,1.0,SOFT,21,McLaren,9.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,14.711142857142859,1.3045709123332938,202.7877980090679,4.511813566330434,218.66666666666666,18.398585176799237,31.761904761904763,2024,Spanish Grand Prix
PIA,2.0,MEDIUM,25,McLaren,9.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,13.935319999999999,1.6172783735646747,206.68326380141258,8.06552640033712,218.08,19.835160700130462,31.6,2024,Spanish Grand Prix
PIA,3.0,SOFT,20,McLaren,9.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,12.808249999999997,1.4606196587407692,210.66758616221495,8.599897555785926,211.15,17.378938402560728,31.25,2024,Spanish Grand Prix
RIC,1.0,SOFT,16,RB,18.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,15.261,1.5023625145083999,199.70459384437288,5.718409540604074,236.8125,20.712975251035278,35.625,2024,Spanish Grand Prix
RIC,2.0,MEDIUM,26,RB,18.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,13.022346153846152,1.5080121388592156,203.05227216045859,7.504086624127327,218.3846153846154,14.725897969425061,28.923076923076923,2024,Spanish Grand Prix
RIC,3.0,HARD,23,RB,18.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,13.05008695652174,1.475510815396352,205.25264677260023,9.605116445402476,221.08695652173913,17.982873599932606,28.82608695652174,2024,Spanish Grand Prix
RUS,1.0,SOFT,15,Mercedes,4.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,14.626933333333335,1.3898158854882743,204.5990262005691,3.4031738185127742,214.33333333333334,22.12590236703479,32.13333333333333,2024,Spanish Grand Prix
RUS,2.0,MEDIUM,21,Mercedes,4.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,14.131380952380953,2.126625887268161,205.61523519934764,9.026605294258143,217.71428571428572,18.853174185551577,32.285714285714285,2024,Spanish Grand Prix
RUS,3.0,HARD,30,Mercedes,4.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,14.231466666666664,1.5907024388265987,209.62917574918438,7.826385192637409,221.43333333333334,17.389045082720582,33.43333333333333,2024,Spanish Grand Prix
SAI,1.0,SOFT,15,Ferrari,6.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,17.56586666666667,1.9367369763485067,203.7770088144981,4.619734504445053,236.13333333333333,21.375583162935122,30.733333333333334,2024,Spanish Grand Prix
SAI,2.0,MEDIUM,21,Ferrari,6.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,16.562714285714286,2.1888625909766173,205.80774220445906,7.924767559306921,225.33333333333334,19.369424440974058,29.571428571428573,2024,Spanish Grand Prix
SAI,3.0,HARD,30,Ferrari,6.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,15.231866666666665,1.471048055714776,209.4137279642907,7.4549191309072755,221.73333333333332,13.40630034308082,30.6,2024,Spanish Grand Prix
SAR,1.0,SOFT,14,Williams,19.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,16.909714285714283,1.0715830364846353,197.99564573531651,5.392563217709447,239.92857142857142,19.396112591791926,32.857142857142854,2024,Spanish Grand Prix
SAR,2.0,MEDIUM,20,Williams,19.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,14.8379,1.4400727377462572,200.88752212625863,8.088741118831493,219.7,15.212166183683374,29.85,2024,Spanish Grand Prix
SAR,3.0,HARD,30,Williams,19.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,14.877566666666667,1.367898916424586,203.0588459376946,7.224437535924056,216.535500032,12.47058076118435,29.366666666666667,2024,Spanish Grand Prix
STR,1.0,SOFT,17,Aston Martin,14.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,15.629411764705882,3.3794060226234945,200.87331186518696,5.167363900140251,224.0,22.278979805558212,36.588235294117645,2024,Spanish Grand Prix
STR,2.0,MEDIUM,20,Aston Martin,14.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,14.142600000000002,1.9923001631280362,202.79021587155714,8.09792340832059,224.18378689651325,15.88264252131023,36.85,2024,Spanish Grand Prix
STR,3.0,HARD,28,Aston Martin,14.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,13.569035714285716,2.1133720259701225,205.8457972117697,8.190280504574988,219.0,13.70870422135409,36.0,2024,Spanish Grand Prix
TSU,1.0,SOFT,9,RB,17.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,16.257333333333335,1.7446153348708902,197.45262598474903,5.943490363689893,243.22222222222223,27.259158614951083,33.55555555555556,2024,Spanish Grand Prix
TSU,2.0,MEDIUM,18,RB,17.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,14.587222222222225,1.41252982487905,200.87984974721502,8.105137204340386,220.66666666666666,17.8667910443432,29.61111111111111,2024,Spanish Grand Prix
TSU,3.0,HARD,17,RB,17.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,14.060529411764705,1.8317420868300096,203.0626903232162,9.592274234647316,225.58823529411765,20.21955612339177,28.823529411764707,2024,Spanish Grand Prix
TSU,4.0,SOFT,21,RB,17.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,13.692095238095238,2.1063507351581157,205.09600750846536,9.512661378268556,218.61904761904762,16.96347951300701,28.428571428571427,2024,Spanish Grand Prix
VER,1.0,SOFT,17,Red Bull Racing,2.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,13.072999999999999,1.2631003872358264,205.06722191430094,3.8942162158262863,211.11764705882354,20.061324667250773,28.705882352941178,2024,Spanish Grand Prix
VER,2.0,MEDIUM,27,Red Bull Racing,2.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,13.265,1.349425803814348,207.09585172409717,7.669843305017584,214.22222222222223,14.717923900829806,29.925925925925927,2024,Spanish Grand Prix
VER,3.0,SOFT,22,Red Bull Racing,2.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,12.773909090909093,1.4350158982043273,211.17002000922227,8.038212817251425,213.22727272727272,17.91883675755214,31.636363636363637,2024,Spanish Grand Prix
ZHO,1.0,SOFT,9,Kick Sauber,15.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,20.018555555555555,3.3176858437809766,197.7186027545335,6.484233751820269,240.88888888888889,20.234428550503523,39.111111111111114,2024,Spanish Grand Prix
ZHO,2.0,MEDIUM,32,Kick Sauber,15.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,16.375375,1.9938465454680807,203.4229667135455,6.561480614876564,217.875,13.432121016429237,35.25,2024,Spanish Grand Prix
ZHO,3.0,HARD,24,Kick Sauber,15.0,0 days 01:16:51.052461038,24.132467532467533,63.44155844155844,1001.3564935064935,0.006493506493506494,41.096103896103905,207.37012987012986,2.1233766233766236,14.752083333333331,1.4587402075268765,206.9475201808988,9.083732733133138,217.91666666666666,20.357055833843514,35.75,2024,Spanish Grand Prix
ALB,1.0,MEDIUM,12,Williams,16.0,0 days 01:12:00.095783216,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006993,46.420979020979026,235.51048951048952,1.667832167832168,16.616833333333332,1.3617680806787755,212.54757617114998,7.1946144240837295,265.1666666666667,18.889297381203875,39.0,2024,Austrian Grand Prix
ALB,2.0,HARD,27,Williams,16.0,0 days 01:12:00.095783216,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006993,46.420979020979026,235.51048951048952,1.667832167832168,15.385000000000003,1.6418561311989415,212.84649304981846,9.017319001254643,248.74074074074073,16.754419190597627,37.51851851851852,2024,Austrian Grand Prix
ALB,3.0,HARD,31,Williams,16.0,0 days 01:12:00.095783216,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006993,46.420979020979026,235.51048951048952,1.667832167832168,15.274387096774197,1.7610449368232848,214.59557426384197,10.344424294850558,245.90322580645162,14.492166601994997,37.41935483870968,2024,Austrian Grand Prix
ALO,1.0,MEDIUM,11,Aston Martin,15.0,0 days 01:12:00.095783216,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006993,46.420979020979026,235.51048951048952,1.667832167832168,15.409090909090912,0.9950633104157425,212.6021035499387,7.983177677987205,260.3636363636364,16.69661221637887,41.90909090909091,2024,Austrian Grand Prix
ALO,2.0,MEDIUM,24,Aston Martin,15.0,0 days 01:12:00.095783216,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006993,46.420979020979026,235.51048951048952,1.667832167832168,15.467833333333337,1.6579305792329049,213.27625354735054,8.775424517795441,251.125,15.072913067265178,38.833333333333336,2024,Austrian Grand Prix
ALO,3.0,HARD,33,Aston Martin,15.0,0 days 01:12:00.095783216,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006993,46.420979020979026,235.51048951048952,1.667832167832168,15.115393939393938,3.2853053816764666,212.66810474470816,13.006475299365837,246.33333333333334,14.644611516344382,38.72727272727273,2024,Austrian Grand Prix
ALO,4.0,SOFT,2,Aston Martin,15.0,0 days 01:12:00.095783216,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006993,46.420979020979026,235.51048951048952,1.667832167832168,16.7185,4.697499999999998,198.7532546069355,28.667563831102115,265.5,24.5,38.0,2024,Austrian Grand Prix
BOT,1.0,MEDIUM,19,Kick Sauber,18.0,0 days 01:12:00.095783216,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006993,46.420979020979026,235.51048951048952,1.667832167832168,15.386052631578947,1.8750815132789407,212.492420218278,6.501850596702266,243.42105263157896,16.132072629176307,28.05263157894737,2024,Austrian Grand Prix
BOT,2.0,HARD,23,Kick Sauber,18.0,0 days 01:12:00.095783216,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006993,46.420979020979026,235.51048951048952,1.667832167832168,14.054565217391303,1.653965874893406,214.2347186005987,8.451068948413646,238.47826086956522,12.648662294685181,25.26086956521739,2024,Austrian Grand Prix
BOT,3.0,HARD,28,Kick Sauber,18.0,0 days 01:12:00.095783216,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006993,46.420979020979026,235.51048951048952,1.667832167832168,15.300178571428571,2.155480706305464,214.0405187481504,11.15979523528565,243.78571428571428,12.057472913559645,29.464285714285715,2024,Austrian Grand Prix
GAS,1.0,MEDIUM,20,Alpine,13.0,0 days 01:12:00.095783216,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006993,46.420979020979026,235.51048951048952,1.667832167832168,14.435749999999999,1.1958415394608104,213.87261112783432,5.972388201625806,251.15,16.05077879730451,40.0,2024,Austrian Grand Prix
GAS,2.0,HARD,22,Alpine,13.0,0 days 01:12:00.095783216,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006993,46.420979020979026,235.51048951048952,1.667832167832168,15.233181818181817,1.526447707360388,213.89064985297776,8.61841955649134,255.04545454545453,15.01356136276095,40.54545454545455,2024,Austrian Grand Prix
GAS,3.0,MEDIUM,29,Alpine,13.0,0 days 01:12:00.095783216,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006993,46.420979020979026,235.51048951048952,1.667832167832168,14.869137931034484,1.6897630669281238,215.84181159652,9.951672566999127,249.51724137931035,13.793103448275861,37.86206896551724,2024,Austrian Grand Prix
HAM,1.0,MEDIUM,21,Mercedes,5.0,0 days 01:12:00.095783216,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006993,46.420979020979026,235.51048951048952,1.667832167832168,14.649714285714285,1.1979854177845788,215.32587629451376,4.885303571844569,248.8095238095238,16.20881314540847,38.57142857142857,2024,Austrian Grand Prix
HAM,2.0,HARD,32,Mercedes,5.0,0 days 01:12:00.095783216,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006993,46.420979020979026,235.51048951048952,1.667832167832168,14.195812499999999,1.2319605167552048,216.79221172810347,7.866546526785841,240.28125,12.478066694704752,33.15625,2024,Austrian Grand Prix
HAM,3.0,MEDIUM,18,Mercedes,5.0,0 days 01:12:00.095783216,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006993,46.420979020979026,235.51048951048952,1.667832167832168,14.1985,2.5392077340514443,215.26609005787947,13.584414663615792,239.27777777777777,14.902667753554715,33.388888888888886,2024,Austrian Grand Prix
HUL,1.0,MEDIUM,11,Haas F1 Team,9.0,0 days 01:12:00.095783216,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006993,46.420979020979026,235.51048951048952,1.667832167832168,15.153090909090908,1.3488735673985333,213.8968450734719,8.081600570366447,249.36363636363637,21.363829786358437,37.63636363636363,2024,Austrian Grand Prix
HUL,2.0,HARD,28,Haas F1 Team,9.0,0 days 01:12:00.095783216,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006993,46.420979020979026,235.51048951048952,1.667832167832168,14.110392857142857,2.0181076238341573,214.68442412819746,8.41227624180146,243.53571428571428,14.191250178636588,35.25,2024,Austrian Grand Prix
HUL,3.0,HARD,32,Haas F1 Team,9.0,0 days 01:12:00.095783216,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006993,46.420979020979026,235.51048951048952,1.667832167832168,13.98253125,1.5677152361074498,216.1615155866309,9.898765889502286,247.6875,11.593202480333034,37.25,2024,Austrian Grand Prix
LEC,1.0,MEDIUM,1,Ferrari,6.0,0 days 01:12:00.095783216,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006993,46.420979020979026,235.51048951048952,1.667832167832168,20.646,0.0,180.39916890503207,0.0,309.0,0.0,55.0,2024,Austrian Grand Prix
